gid,provincia,nombre,sector,ndomicilio,localidad,departamento,ubicacion,x,y
5756,Formosa,EPEP Nº103 BARTOLOME MITRE,Estatal,EL COATI,EL COATI,PIRANE,GPS,"-59,62613505","-25,72169688"
5758,Formosa,EPEP Nº243,Estatal,POTRERO ÑANDU,POTRERO ÑANDU,PIRANE,GPS,"-59,43575933","-25,83427157"
5759,Formosa,EPEP Nº 423 ANEXO 1,Estatal,SANTA ISABEL EL PELIGRO,SANTA ISABEL,BERMEJO,GPS,"-61,53204164","-24,35626569"
5766,Mendoza,DAVID ORTIZ,Estatal,CALLE 16 S/N  LOS CAMPAMENTOS,LOS CAMPAMENTOS,GENERAL ALVEAR,GPS,"-67,55717535","-34,96978006"
5768,Mendoza,BENITO LYNCH,Estatal,PASO DE LAS CARRETAS-RUTA NAC.143 KM.769,PASO DE LAS CARRETAS,SAN CARLOS,GPS,"-69,03218549","-34,01655321"
5772,Mendoza,GAUCHOS DE GUEMES,Estatal,CALLE 10 S/N,LA MARZOLINA,GENERAL ALVEAR,GPS,"-67,62359778","-35,03199864"
5791,Mendoza,PROFESOR JOSE RAMON AMOROSO,Estatal,SANTA ELENA S/Nº  LA FALDA Y SANTA ELENA LOS CORONELES,BARRIO ECHEVERRIA,SAN RAFAEL,GPS,"-68,50928272","-34,5968365"
5793,Jujuy,ESCUELA N 241 PROVINCIA DE NEUQUEN,Estatal,AV. CRUCERO GRAL. M. BELGRANO,JUELLA,TILCARA,GPS,"-65,40835274","-23,51681226"
5795,Misiones,Aula Sat. Nº 01: ESC. Nº 212,Estatal,"RUTA NAC.N°101,KM425,PJE.J.M.DE ROSAS.   S/D",BERNARDO DE IRIGOYEN,GENERAL MANUEL BELGRANO,GPS,"-53,70451117","-26,19366005"
5797,Santiago del Estero,ESCUELA Nº1130,Estatal,LA BOLSA   LA BOLSA,LA BOLSA,PELLEGRINI,GPS,"-64,34177","-26,09186"
5799,Santiago del Estero,ESCUELA Nº 1030,Estatal,SAN RAFAEL   SAN RAFAEL,SAN RAFAEL,CHOYA,GPS,"-64,64739","-28,17599"
5800,Santiago del Estero,ESCUELA N° 72 JUAN JOSE LAMI,Estatal,LA ABRITA   LA ABRITA,LA ABRITA,SILIPICA,GPS,"-64,20899","-28,02407"
5808,Santiago del Estero,ESCUELA N° 218 VICTOR MERCANTE J/421,Estatal,SAN ANDRES   SAN ANDRES,SAN ANDRES,SILIPICA,GPS,"-64,15636","-28,16829"
5809,Santiago del Estero,ESCUELA N° 298 JULIO A GEREZ / JI 815,Estatal,MISTOLITO   MISTOLITO,MISTOLITO,BANDA,GPS,"-64,10595","-27,2698"
5810,Santiago del Estero,ESCUELA Nº250 QUIMILI,Estatal,QUIMILI   QUIMILI,QUIMILI,SARMIENTO,GPS,"-63,72731","-27,94989"
5811,Santiago del Estero,ESCUELA N° 430 APOLINARIA DE CASTAÑO,Estatal,EL BOQUERON   BOQUERON,BOQUERON,ATAMISQUI,GPS,"-63,78327","-28,57509"
5812,Tucumán,ESC. N° 346 ANGEL C. BUSTOS,Estatal,LA IGUANA,LA IGUANA,GRANEROS,GPS,"-65,05571","-27,82432"
5813,Tucumán,ESC. CRISTOBAL COLON,Estatal,Taco Rodeo  Taco Rodeo TACO RODEO,TACO RODEO,GRANEROS,GPS,"-65,4724","-27,69931"
5814,Tucumán,ESC. N° 140 VTE. SEGUNDO R. STORNI,Estatal,EL TUSCAL,EL TUSCAL,RIO CHICO,GPS,"-65,64948","-27,44866"
5815,Catamarca,ESCUELA N° 325,Estatal,RUTA PROVINCIAL N° 27   LOS MOLLES,LOS MOLLES,SANTA ROSA,GPS,"-65,33882","-27,86548"
5816,Buenos Aires,ESCUELA PRIMARIA Nº7 DOMINGO FAUSTINO SARMIENTO,Estatal,COLON E/ MARTINEZ Y BOLIVAR 2450,COMANDANTE NICANOR OTAMENDI,GENERAL ALVARADO,APROXIMADA,"-57,84295806","-38,11068012"
5819,Buenos Aires,ESCUELA PRIMARIA Nº17 9 DE JULIO DE 1816,Estatal,RUTA PROVINCIAL Nº11 KM. 440 S/N  MEDALAND,MEDALAND,GENERAL JUAN MADARIAGA,APROXIMADA,"-57,08474917","-36,91504564"
5825,Santa Fe,C.E.R. NRO 161 FORTIN SEIS DE CABALLERIA,Estatal,FORTIN 6 RUTA 77,FORTIN 6,9 DE JULIO,GPS,"-61,20711279","-28,34939047"
5827,Santa Fe,ESCUELA NRO 6328 VICENTE ECHEVERRIA,Estatal,EL PALMAR,EL PALMAR,VERA,GPS,"-60,79303478","-29,57296051"
5830,Santa Fe,ESCUELA NRO 1371 GRANADEROS DE SAN MARTIN,Estatal,CAMINO VECINAL   PARAJE EL SALITRAL,EL SALITRAL,9 DE JULIO,GPS,"-61,16090713","-28,49013806"
5831,Entre Ríos,GREGORIA PEREZ 49,Estatal,RUTA PROV. 4,SAN BONIFACIO,CONCORDIA,GPS,"-58,1690495","-31,27935053"
5832,Entre Ríos,FRAY MAMERTO ESQUIU 7,Estatal,FRIULLI   COLONIA VILLA LIBERTAD,COLONIA VILLA LIBERTAD,FEDERACION,GPS,"-57,93165612","-30,71494139"
5833,Entre Ríos,SANTIAGO DEL ESTERO 14,Estatal,RUTA PROVINCIAL N° 20,LUCAS NORTE,VILLAGUAY,GPS,"-58,90076148","-31,37112042"
5834,Entre Ríos,SANTIAGO DE CHILE 18,Estatal,COLONIA OFICIAL 5   GRAL CAMPOS,COLONIA OFICIAL N° 5,SAN SALVADOR,GPS,"-58,33746522","-31,57270045"
5835,Entre Ríos,SUPREMO ENTRERRIANO 90,Estatal,SAN VICENTE  V,COLONIA SAN VICENTE,VILLAGUAY,GPS,"-58,74188306","-31,79203951"
5836,Entre Ríos,JUAN JOSE PASO 63,Estatal,RAICES OESTE,RAICES OESTE,VILLAGUAY,GPS,"-59,37156646","-31,79251545"
5837,Entre Ríos,JUAN MONTALVO 43,Estatal,ESTACION RAICES,ESTACION RAICES,VILLAGUAY,GPS,"-59,268533","-31,89761992"
5838,Entre Ríos,DON HECTOR DE ELIA 64,Estatal,COLONIA VILLA ELISA (EJIDO),VILLA ELISA,COLON,GPS,"-58,45443161","-32,14925242"
5839,Entre Ríos,GENERAL JOSE DE SAN MARTIN 57,Estatal,EL GRAMILLAL - SAUCE DE LUNA,EL GRAMILLAL,FEDERAL,GPS,"-59,11423849","-31,34479631"
5841,Entre Ríos,ANDRES FERREYRA 55,Estatal,CAMINO VECINAL   SAN RAMON,SAN RAMON,FEDERACION,GPS,"-58,26246499","-30,82927949"
5843,Entre Ríos,GOBERNADOR CARLOS RAUL CONTIN 88,Estatal,CRUCESITAS TERCERA,CRUCESITAS,NOGOYA,GPS,"-59,73273993","-32,19661509"
5844,Entre Ríos,FALUCHO 37,Estatal,CRUCESITAS SEPTIMA - SECCION URQUIZA,CRUCESITAS SEPTIMA,NOGOYA,GPS,"-59,72420991","-32,01937641"
5846,Tucumán,ESC. N° 166 - ELVIRA LOPEZ DE MARTINEZ ZAVALIA,Estatal,RUTA 305 - KM. 69,LAS LAJITAS,BURRUYACU,GPS,"-64,94562","-26,41756"
5847,Tucumán,ESC. N° 211 - MARIA ANGELA DEL CARMEN  TERAN DE MARTINEZ COL,Estatal,Ruta N 307   CRUZ DE ARRIBA (RUTA 307),LA CRUZ DE ARRIBA,BURRUYACU,GPS,"-64,91096","-26,62743"
5848,Tucumán,ESC. N° 293 - JOSE BERNARDO DIAZ,Estatal,CACHI YACO (FINCA LOS LLANOS S.R.L.)CAOADA DE VICL,FINCA LOS LLANOS,LEALES,GPS,"-64,98753","-27,16442"
5849,Tucumán,ESC. OBISPO JOSE EUSEBIO COLOMBRES,Estatal,LOS LAPACHITOS,LOS LAPACHITOS/LAPACZITOS,CRUZ ALTA,GPS,"-64,87722","-26,85567"
5850,Tucumán,ESC. N° 130 DR. ALBERTO ROUGES,Estatal,LABOLSA- LULES,LA BOLSA,LULES,GPS,"-65,29987","-26,9335"
5851,Tucumán,ESC. N° 326,Estatal,SIN NOMBRE   RUTA 305 KM. 30,TRANQUITAS,BURRUYACU,GPS,"-65,06304","-26,63809"
5855,Catamarca,ESCUELA N° 294 PCIA.DE LA RIOJA,Estatal,SAN SEBASTIAN 188 CENTRO,POMAN,POMAN,APROXIMADA,"-66,21778365","-28,39216185"
5856,Catamarca,ESCUELA N° 229 DR.GUILLERMO CORREA,Estatal,TOMAS VERGARA   EL BAÑADO,EL BAÑADO,VALLE VIEJO,APROXIMADA,"-65,72253727","-28,4598432"
5858,Tucumán,ESC. N° 370 NACIONES UNIDAS,Estatal,RUTA 302 KM. 42,ESTACION ARAOZ,LEALES,GPS,"-64,92622","-27,051"
5859,Córdoba,ESCUELA MODESTO ACUÑA,Estatal,AMINTA R. DE HERRERA 455 CENTRO RIO TERCERO,RIO TERCERO,TERCERO ARRIBA,PRECISA,"-64,11223852","-32,17704625"
5860,Corrientes,ESCUELA Nº 790,Estatal,RUTA PROVINCIAL 27,COLONIA 3 DE ABRIL,BELLA VISTA,GPS,"-58,94809628","-28,38088485"
5864,Tucumán,ESC. AMALIA PREBISCH DE PIOSSEK,Estatal,JOSE HAYMES 2645 FATIMA,CONCEPCION,CHICLIGASTA,APROXIMADA,"-65,60508911","-27,33861276"
5865,Corrientes,ESCUELA Nº 316 EL CHAÑAR,Estatal,EL CHAÑAR - 3ª SECC.,EL CHAÑAR,CURUZU CUATIA,GPS,"-58,55994086","-29,80223949"
5866,Corrientes,ESCUELA Nº 580 ISAURA GUADALUPE ROMERO,Estatal,4TA.SECCION,IBERA PITA,MERCEDES,GPS,"-58,00729899","-28,81317673"
5867,Corrientes,ESCUELA PRIMARIA Nº 834 AGUSTIN P. JUSTO,Estatal,5TA.SECCION CUCHILLAS MALEZAL,MALEZAL,ESQUINA,GPS,"-59,20503898","-30,19010677"
5868,Corrientes,ESCUELA Nº 634 ROBERTO MALVASIO,Estatal,PARAJE LA CASUALIDAD,LA CASUALIDAD,ESQUINA,GPS,"-59,40437909","-30,25426556"
5869,Corrientes,ESCUELA Nº 87 JOSE DANIEL BIANCHI,Estatal,SAN MARTIN Y MENDOZA   SAGRADO CORAZON,MARIANO I. LOZA,MERCEDES,GPS,"-58,19799508","-29,37533276"
5870,Corrientes,ESCUELA Nº 893 ANDRES DANIEL RODRIGUEZ,Estatal,RUTA PROVINCIAL Nº 94   COLONIA GOBERNADOR RUIZ,COLONIA GOBERNADOR RUIZ,SANTO TOME,GPS,"-56,05592322","-28,52019613"
5871,Corrientes,ESCUELA Nº 739,Estatal,RUTA PROV. Nº 87   VILLANUEVA - 2DA. SECCION,VILLANUEVA,GENERAL PAZ,GPS,"-57,83241748","-27,68941334"
5872,Corrientes,ESCUELA PRIMARIA Nº 614,Estatal,PAGO ALEGRE,PAGO ALEGRE,SALADAS,GPS,"-58,38847097","-28,12556726"
5873,Corrientes,ESCUELA N° 149,Estatal,CAMINO VECINAL   PARAJE YAHAPE,YAHAPE,BERON DE ASTRADA,GPS,"-57,65373701","-27,37260307"
5874,Corrientes,ESCUELA Nº 953 DR. ALFREDO LANARI,Estatal,Ruta provincial34   PARAJE BUENA VISTA - SAN CARLOS,BUENA VISTA,ITUZAINGO,GPS,"-55,96269391","-27,65012031"
5875,Corrientes,ESCUELA Nº 213 ROSALIA VALDEZ DE SALAS,Estatal,PJE.MONTE GRANDE - ISLA APIPE,MONTE GRANDE,ITUZAINGO,GPS,"-56,91465252","-27,45340415"
5876,Corrientes,ESCUELA Nº 301 BATALLA DE SAN LORENZO,Estatal,ESTANCIA ITA CAABO - 5TA. SECCION,ITA CAABO,MERCEDES,GPS,"-57,72983467","-29,28697616"
5877,Corrientes,ESCUELA PRIMARIA Nº 320,Estatal,PASO SANTA ROSA-5TA.SECCION,SANTA ROSA,GOYA,GPS,"-59,39665","-29,80416691"
5878,Corrientes,ESCUELA PRIMARIA Nº 854 DON JUAN BRIEND,Estatal,PARAJE LAS GARZAS,LAS GARZAS,BELLA VISTA,GPS,"-58,94542605","-28,45478091"
5879,Corrientes,ESCUELA PRIMARIA Nº 128,Estatal,RUTA PROVINCIAL Nº 69   PARAJE JESUS CUE,JESUS CUE,SANTO TOME,GPS,"-56,17993072","-27,92937453"
5880,Corrientes,ESCUELA PRIMARIA Nº 180,Estatal,RUTA NAC. Nº 12 - KM. 1127   Paraje ¨EL ABRA¨,EL ABRA,ITATI,GPS,"-57,87393625","-27,35196615"
5883,La Pampa,Escuela Nº 174 Irene MARTINEZ de ERRECALDE,Estatal,Calle 13,PERU,GUATRACHE,GPS,"-64,13803098","-37,66186754"
5884,La Pampa,Escuela Nº 179,Estatal,Ruta Provincial N° 34   Z.R. 25 DE MAYO,25 DE MAYO,PUELEN,GPS,"-67,7066909","-37,81505934"
5885,Misiones,ESC. Nº 375,Estatal,PJE. GRANADERO CHEPOYA -RUTA PROV. Nº8   PJE. GRANADERO CHEPOYA- SANTA RITA,SANTA RITA,25 DE MAYO,GPS,"-54,73425772","-27,49645836"
5886,Misiones,Aula Sat. Nº 01: ESC. Nº 391,Estatal,CAMINO VECINAL   PARAJE ESPERANZA KM 7,COLONIA AURORA,25 DE MAYO,GPS,"-54,47556828","-27,37471113"
5887,Misiones,ESC. Nº 480: SAN IGNACIO DE LOYOLA,Estatal,RUTA PROV. 210   RUTA N°210- LOTE 5 - PASTOREO GRANDE,PASTOREO,SAN IGNACIO,GPS,"-55,39536423","-27,31961712"
5888,Misiones,ESC. Nº 326: PREFECTURA NAVAL ARGENTINA,Estatal,AV. 9 DE JULIO  PTO. LOS PINARES PUERTO LOS PINARES  (AV. 9 DE JULIO),PUERTO PINARES,ELDORADO,GPS,"-54,6866234","-26,4258985"
5889,Misiones,ESC. Nº 127: NIÑO ARGENTINO,Estatal,RUTA PROV.Nº4 -KM 21 -L.183-PJE.RINCON DE LOPEZ-,RINCON DEL GUERRERO,SAN JAVIER,GPS,"-55,21295336","-27,75752912"
5890,Misiones,Aula Sat. Nº 01: ESC. Nº 343,Estatal,PARAJE EL PORVENIR- LOTE 102- SECC.3 SAN ALBERTO,EL PORVENIR,LIBERTADOR GRL SAN MARTIN,GPS,"-55,02338052","-26,95291356"
5891,Misiones,ESC. Nº 231,Estatal,Nosiglia  SAN GOTARDO PUEBLO SAN GOTARDO- LOTE 2- ORO VERDE-,CAPIOVI,LIBERTADOR GRL SAN MARTIN,GPS,"-55,12616904","-26,92416712"
5892,Misiones,ESC. Nº 397,Estatal,"RUTA NAC. 14 KM 1316   RUTA NACIONAL N°14, KM.1316-COLONIA LUJAN",SAN PEDRO,SAN PEDRO,GPS,"-54,23361215","-26,71199254"
5893,Misiones,ESC. Nº 208,Estatal,Intersecc. Ruta Prov. Nº5(actual) y ex R.P.Nº5   Ex Ruta Prov.Nº 5 Secc. XII Lote 141,LOS HELECHOS,OBERA,GPS,"-55,06339335","-27,58771431"
5894,Misiones,ESC. Nº 520: 9 DE JULIO,Estatal,SANTA FE   SANTA FE Y PUEYRREDON - PICADA 24 -,9 DE JULIO,ELDORADO,GPS,"-54,51655144","-26,44529638"
5895,Misiones,ESC. Nº 141: DOMINGO BERRONDO,Estatal,Ruta Prov. Nº 103  Salto Berrondo Ruta N°103- Salto Berrondo,SAN MARTIN,OBERA,GPS,"-55,20377198","-27,48027968"
5896,Misiones,ESC. Nº 168: 2 DE ABRIL,Estatal,INGRESO AL PARQUE CHE GUEVARA   CARAGUATAY- RUTA 12 KM 5,CARAGUATAY,MONTECARLO,GPS,"-54,75517934","-26,63927597"
5898,Misiones,ESC. Nº 358,Estatal,"Ruta N° 103, Lote 250 Sección XI   Ruta N° 103,Lote 250 Sección XI-Aº Acaraguá",CAMPO RAMON,OBERA,GPS,"-54,88402258","-27,5045589"
5899,Misiones,ESC. Nº 551,Estatal,"SALTO DEL PINDAYTI, LOTE 44 SEC.9",25 DE MAYO,25 DE MAYO,GPS,"-54,72879181","-27,32013306"
5900,Misiones,ESC. Nº 61,Estatal,"EX Ruta Nº 4 km 68-   Ex-Ruta N° 4, KM68 -","PICADA SAN JAVIER,KM78",LEANDRO N. ALEM,GPS,"-55,42623507","-27,54508326"
5901,Misiones,ESC. Nº 308: MARIANO MORENO,Estatal,PARAJE LOS GALPONES- LOTE 63,LOS GALPONES,SAN JAVIER,GPS,"-55,19408871","-27,79588676"
5902,Misiones,ESC. Nº 390: ANGEL VICENTE PEÑALOZA,Estatal,INGRESO POR EL KM34 DE LA RUTA PROV.Nº13   RUTA PROV.N°13- KM 34- LOTE 58- PICADA EL MOLINO,PICADA EL MOLINO,GUARANI,GPS,"-54,33960913","-27,08992978"
5903,Misiones,ESC. Nº 648: PAPEL MISIONERO,Estatal,ACKERMANN BARRIO ACKERMANN-CAPIOVI,CAPIOVI,LIBERTADOR GRL SAN MARTIN,GPS,"-55,09621163","-26,94406709"
5904,Misiones,ESC. Nº 478: PROVINCIA DE SALTA,Estatal,RUTA Prov. N° 18- KM 15- COLONIA DEL.  KM 15 RUTA Prov. N° 18- KM 15- COLONIA DELICIA,PUERTO MADO,ELDORADO,GPS,"-54,51786161","-26,19562101"
5905,Misiones,ESC. Nº 268: RICARDO ROJAS,Estatal,RUTA 214   COLONIA PUERTO TABAY,PUERTO TABAY,SAN IGNACIO,GPS,"-55,23498925","-26,99216936"
5907,Entre Ríos,JUAN JOSE PASO 15,Estatal,RUTA PCIAL. 15- SEGUNDO CUARTEL   PARAJE LA OLLITA,LA OLLITA,TALA,GPS,"-59,16109805","-32,42136685"
5908,Entre Ríos,INFANTA MENDOCINA 102,Estatal,SIR LEONARD,SIR LEONARD,LA PAZ,GPS,"-59,51532922","-31,38826905"
5909,Entre Ríos,DOMINGO FAUSTINO SARMIENTO 60,Estatal,COLONIA AVIGDOR,COLONIA AVIGDOR,LA PAZ,GPS,"-59,40536215","-31,18039274"
5910,Entre Ríos,SALVADOR MARIA DEL CARRIL 29,Estatal,CAMINO VECINAL   COSTA SAN ANTONIO,COSTA SAN ANTONIO,GUALEGUAYCHU,GPS,"-59,0215718","-32,64653135"
5911,Entre Ríos,JUVENILIA 68,Estatal,COLONIA 25 DE MAYO,COLONIA 25 DE MAYO,LA PAZ,GPS,"-59,61393431","-31,39974735"
5915,Misiones,ESC. Nº 767,Estatal,SECC IX-PJE. YERBAL VIEJO-  YERBAL VIEJO YERBAL VIEJO- SECCION NOVENA,YERBAL VIEJO,CAINGUAS,GPS,"-54,94992715","-27,29805992"
5916,Misiones,ESC. Nº 647,Estatal,"COLONIA CUÑA PIRU, PARAJE TAMANDUA, LOTE 57 FRAC.B",CUÑAPIRU,LIBERTADOR GRL SAN MARTIN,GPS,"-55,00530139","-27,05668901"
5917,Misiones,Aula Sat. Nº 02: ESC. Nº 707,Estatal,Pda. 28 De Diciembre   Paraje 28 de Diciembre,28 DE DICIEMBRE,GENERAL MANUEL BELGRANO,GPS,"-53,90059429","-25,79849331"
5918,Corrientes,ESCUELA PRIMARIA Nº 56 ALEJANDRO MORLIO,Estatal,RUTA PROVINCIAL  13  FERNANDEZ GUAZU - 4TA.SECCION,FERNANDEZ,GENERAL PAZ,GPS,"-57,9759976","-27,90473367"
5919,Corrientes,ESCUELA Nº 638 25 DE MAYO,Estatal,5TA.SECCION - SAN ANTONIO,SAN ANTONIO,ESQUINA,GPS,"-59,2496886","-30,1492275"
5920,Chaco,E.E.P. Nº 608 HEROES DE MALVINAS,Estatal,LOTE 15-LEGUA B-PC.35-COL.JUAN B.ALBERDI,LOTE 15,SAN LORENZO,GPS,"-60,45470766","-27,13712439"
5923,Chaco,E.E.P. Nº  458,Estatal,LOTE 128-LEGUA 36-COL.BAJO HONDO CHICO,COLONIA BAJO HONDO,COMANDANTE FERNANDEZ,GPS,"-60,37875426","-26,94282476"
5924,Chaco,E.E.P. Nº 631 AERONAUTICA ARGENTINA,Estatal,LOTE 49-PJE.PUERTA DEL LEON NORTE,HERMOSO CAMPO,2 DE ABRIL,GPS,"-61,09088218","-27,48087385"
5925,Chaco,E.E.P. Nº   93,Estatal,LOTE 113-PJE.RESERVA EL FISCAL,RESERVA FISCAL,LIBERTADOR GENERAL SAN MARTIN,GPS,"-58,8043575","-26,65035914"
5926,Chaco,E.E.P. Nº 301 NICOLAS FERENCZY,Estatal,LOTE 70-CHACRA 33-CIRC.XXXIII-COL.JUAN J.PASO,COLONIA JUAN JOSE PASO,MAYOR LUIS J FONTANA,GPS,"-60,87594032","-27,49007456"
5927,Chaco,E.E.P. Nº 720 GOBERNADOR NAPOLEON URIBURU,Estatal,LOTE 8-CIRC.5-SEC.II-PC.30-COL.ABORIGEN-RUTA 4,LOTE 8,SAN LORENZO,GPS,"-60,42713022","-27,37767386"
5928,Chaco,E.E.P. Nº 61 TENIENTE GRAL.ROSENDO E.FRAGA,Estatal,LOTE 51,LOTE 51,LIBERTADOR GENERAL SAN MARTIN,GPS,"-59,06575433","-26,83522747"
5929,Buenos Aires,ESCUELA PRIMARIA Nº38 FRANCISCO ARISTIMUÑO,Estatal,CUARTEL V S/N  FCO. ARISTIMUÑO,FRANCISCO ARISTIMUÑO,PEHUAJO,GPS,"-62,16258797","-35,82621703"
5930,Tucumán,ESC. N° 243 PROV. DE MISIONES,Estatal,CAMINO DE LAS LANZAS Y SAN MARTIN,CAÑADA DE YERBA BUENA,LULES,GPS,"-65,29680051","-26,83245101"
5931,Tucumán,ESC. CARLOS GUIDO SPANO,Estatal,RUTA 306- KM. 07   PACARA PINTADO,PACARA PINTADO,CRUZ ALTA,GPS,"-65,18110662","-26,88221206"
5932,San Luis,ESC. N° 73 LOS TRES GRANADEROS,Estatal,GRANADERO JANUARIO LUNA S/N  RENCA,RENCA,CHACABUCO,GPS,"-65,36469524","-32,77040731"
5933,Mendoza,LEOPOLDO LUGONES,Estatal,BUENOS VECINOS 3972 COLONIA SEGOVIA,COLONIA SEGOVIA,GUAYMALLEN,GPS,"-68,72508343","-32,88466753"
5934,Mendoza,PRESIDENTE MARCELO TORCUATO DE ALVEAR,Estatal,FINCA ORFILA- CARRIL BARRIALES S/N,LOS BARRIALES,JUNIN,GPS,"-68,54372693","-33,11646646"
5935,Mendoza,CERVANTES,Estatal,RUTA PROVINCIAL 34-KM 2,JOCOLI VIEJO,LAVALLE,GPS,"-68,65395131","-32,7153044"
5936,Mendoza,MARIA CALI,Estatal,SAN JUAN S/N,SAN FRANCISCO,LAVALLE,GPS,"-68,55821312","-32,59497561"
5937,Mendoza,SAN MIGUEL,Estatal,RUTA PROV. 51 - NORTE - KM.30 - LOS SAUCES,LOS SAUCES,LAVALLE,GPS,"-67,53502034","-32,29765862"
5949,Córdoba,COLEGIO ROSARITO VERA PEÑALOZA,Privado,VIRACOCHA 6933 QUINTAS DE ARGUELLO,CORDOBA,CAPITAL,APROXIMADA,"-64,27779416","-31,33992953"
5954,Mendoza,VICENTE FIDEL LOPEZ,Estatal,SANTA MARINA S/N,NUEVA CALIFORNIA,SAN MARTIN,GPS,"-68,3449447","-32,77723562"
5957,Mendoza,ALBERTO GINO MARIO GRECO,Estatal,LA VENCEDORA - ESTANCIA GRECO - A MINAS DE TALCO,SANTA CLARA,TUPUNGATO,GPS,"-69,34055651","-33,40509423"
5959,Buenos Aires,ESCUELA PRIMARIA Nº26 MARIANO MORENO,Estatal,25 DE MAYO S/N  BARRIO BELGRANO,BARRIO BELGRANO,CAÑUELAS,GPS,"-58,64386119","-34,90352438"
5960,Buenos Aires,ESCUELA PRIMARIA Nº5 ENRIQUE J. DE LARRAÑAGA,Estatal,ACCESO 9 DE JULIO S/N  CUCULLU,CUCULLU,SAN ANDRES DE GILES,GPS,"-59,35864714","-34,44545215"
5962,Buenos Aires,ESCUELA PRIMARIA Nº2 RAMON SANTAMARINA,Estatal,CAMINO VERONICA   MONTE VELOZ,MONTE VELOZ,PUNTA INDIO,GPS,"-57,27999758","-35,46490434"
5963,Buenos Aires,ESCUELA PRIMARIA Nº29 PERITO FRANCISCO MORENO,Estatal,CUARTEL VII S/N  SANTA ANGELA,SANTA ANGELA,GENERAL PINTO,GPS,"-61,90219891","-34,8777184"
5965,Buenos Aires,ESCUELA PRIMARIA Nº61 BERNARDO DE MONTEAGUDO,Estatal,CUARTEL VI S/N  BALSA,BALSA,LINCOLN,GPS,"-61,66273627","-34,82641472"
5966,Buenos Aires,ESCUELA PRIMARIA Nº20 REPUBLICA DEL URUGUAY,Estatal,CUARTEL II (SECCION QUINTAS) S/N,CUARTEL II,LINCOLN,GPS,"-61,50811984","-34,88740135"
5969,San Luis,ESC. N° 316 MAESTRA CARMEN FLORES DE NIÑO,Estatal,LA MEDULA CANDELARIA,TALITA,AYACUCHO,GPS,"-65,82280993","-31,89902917"
5970,San Luis,ESC. N° 81 JOSE SANTOS ORTIZ,Estatal,RUTA PROVINCIAL Nº 1   SOBRE RUTA PROVINCIAL NRO.1 P/VILLA DEL CARMEN,SAN MIGUEL,CHACABUCO,GPS,"-65,04242119","-32,88982317"
5972,San Luis,ESC. N° 178 JOSE INES PEDERNERA,Estatal,RUTA N° 40,POTRERILLOS,LIBERTADOR GRL SAN MARTIN,GPS,"-65,65593945","-32,66939127"
5973,San Luis,ESC. N° 413 JOSE IGNACIO MALDONADO,Estatal,EL CAZADOR,CAZADOR,GENERAL JUAN MARTIN DE PUEYRREDON,GPS,"-66,37013381","-33,85504106"
5974,Santa Fe,ESCUELA NRO 1013 JUAN MARTIN DE PUEYRREDON,Estatal,PARAJE PAIKIN,PAIKIN,SAN JUSTO,GPS,"-60,37226688","-30,89526706"
5975,Santa Fe,ESCUELA NRO 6176 HEROES DE MALVINAS,Estatal,ESTANISLAO LOPEZ S/N,INTIYACO,VERA,GPS,"-60,07324955","-28,67316262"
5977,Santa Fe,ESCUELA NRO 512 MARTIN MIGUEL DE GUEMES,Estatal,PARAJE LAS CLARITAS,LAS CLARITAS,GENERAL OBLIGADO,GPS,"-59,53003961","-28,58995811"
5978,Santa Fe,ESCUELA NRO 421 DOMINGO FAUSTINO SARMIENTO,Estatal,RUTA PROVINCIAL NRO 1    COLONIA ALEJANDRA,COLONIA ALEJANDRA,SAN JAVIER,GPS,"-59,8346058","-29,98344622"
5979,Santa Fe,ESCUELA NRO 118 PRIMERA JUNTA,Estatal,F.C.M.B - ZONA RURAL,SANTA MARIA CENTRO,LAS COLONIAS,GPS,"-61,31256129","-31,52168927"
5981,Santa Fe,C.E.R. NRO 443 FRAY BUENAVENTURA GIULIANI,Estatal,COLONIA SILVA,SILVA,SAN JUSTO,GPS,"-60,5084262","-30,44641388"
5982,Santa Fe,C.E.R. NRO 93,Estatal,ESTANCIA LA EMILIA   ZONA RURAL,CERES,SAN CRISTOBAL,GPS,"-61,77134401","-29,78972033"
5983,Santa Fe,ESCUELA NRO 1022 DOMINGO FAUSTINO SARMIENTO,Estatal,SAN MARTIN S/N  RUTA PROVINCIAL 13,CAPIVARA,SAN CRISTOBAL,GPS,"-61,2717024","-30,46034608"
5984,Santa Fe,C.E.R. NRO 235 GENERAL MANUEL BELGRANO,Estatal,ZONA RURAL   VERA MUJICA,VERA MUJICA,SAN JUSTO,GPS,"-60,44218682","-30,85974301"
5985,Santa Fe,ESCUELA NRO 555 GENERAL JOSE DE SAN MARTIN,Estatal,ZONA RURAL   COLONIA LA CLARA,COLONIA LA CLARA,SAN CRISTOBAL,GPS,"-61,04073327","-30,52757014"
5989,Santa Fe,ESCUELA NRO 6315 SANTIAGO DERQUI,Estatal,ZONA RURAL - CAMPO BELLO SUR,CAMPO BELLO SUR,GENERAL OBLIGADO,GPS,"-59,32562923","-28,57313281"
5990,Santa Fe,ESCUELA NRO 6222 DOCTOR NICOLAS AVELLANEDA,Estatal,ESTANCIA SANTA JUANA,ESTANCIA SANTA JUANA,GENERAL LOPEZ,GPS,"-61,37357568","-34,01243646"
